DEBUG stats: genes_all=2538 genes_used=2538 mapped=2538 unmapped=0 nclusters=15 native_cluster=1 native_size=1705
         14486965 function calls (14345253 primitive calls) in 17.989 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1142    0.000    0.000    0.000    0.000 _parser.py:82(groups)
     1805    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:158(__init__)
      155    0.000    0.000    0.016    0.000 _compiler.py:576(_code)
        1    0.000    0.000    0.001    0.001 QualityIO.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method _posixsubprocess.fork_exec}
      155    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
        1    0.000    0.000    0.001    0.001 _function_base_impl.py:1(<module>)
     1184    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
      776    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1601(<genexpr>)
        5    0.000    0.000    0.000    0.000 Scanner.py:113(parse_header)
      471    0.000    0.000    0.000    0.000 enum.py:1590(_get_value)
       86    0.000    0.000    0.001    0.000 typing.py:379(_remove_dups_flatten)
     1171    0.000    0.000    0.000    0.000 {built-in method builtins.issubclass}
      753    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:599(__init__)
      195    0.000    0.000    0.004    0.000 <frozen abc>:105(__new__)
      590    0.000    0.000    0.001    0.000 typing.py:164(_type_convert)
      388    0.000    0.000    0.000    0.000 _docscrape.py:491(_str_section)
        1    0.000    0.000    0.000    0.000 _iotools.py:1(<module>)
      350    0.000    0.000    0.000    0.000 function_base.py:456(_needs_add_docstring)
       13    0.000    0.000    0.004    0.000 core.py:8743(_convert2ma)
        5    0.000    0.000    0.001    0.000 inspect.py:2183(_signature_strip_non_python_syntax)
      520    0.000    0.000    0.000    0.000 _docscrape.py:454(_str_header)
     1783    0.000    0.000    0.000    0.000 typing.py:840(<genexpr>)
        9    0.000    0.000    1.792    0.199 Scanner.py:483(parse)
        1    0.000    0.000    0.002    0.002 case.py:1(<module>)
      402    0.000    0.000    0.000    0.000 enum.py:37(_is_descriptor)
       36    0.000    0.000    0.001    0.000 inspect.py:3332(format)
      135    0.000    0.000    0.000    0.000 _internal.py:853(_ufunc_doc_signature_formatter)
        3    0.000    0.000    0.103    0.034 _internal.py:56(clone_module)
       89    0.000    0.000    0.000    0.000 _dtype.py:342(_name_get)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.sum}
     1506    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
      990    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
       86    0.000    0.000    0.002    0.000 auxfuncs.py:627(l_and)
       53    0.000    0.000    0.006    0.000 _add_newdocs.py:3381(_array_method_doc)
       61    0.000    0.000    0.003    0.000 _internal.py:32(inner)
      358    0.000    0.000    0.000    0.000 _docscrape.py:16(strip_blank_lines)
     1845    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_iscased}
       26    0.000    0.000    0.002    0.000 core.py:7037(_frommethod)
      947    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
      138    0.000    0.000    0.000    0.000 __init__.py:759(mtime)
       91    0.000    0.000    0.053    0.001 _support_alternative_backends.py:86(wrapper)
       93    0.000    0.000    0.000    0.000 typing.py:1271(_generic_init_subclass)
       92    0.000    0.000    0.000    0.000 enum.py:1060(_add_member_)
      815    0.000    0.000    0.000    0.000 typing.py:1452(__eq__)
    347/1    0.000    0.000    0.000    0.000 __config__.py:19(_cleanup)
       69    0.000    0.000    0.000    0.000 dataclasses.py:768(_get_field)
     2265    0.000    0.000    0.000    0.000 copy.py:173(_deepcopy_atomic)
  110/108    0.000    0.000    0.035    0.000 <frozen importlib._bootstrap_external>:1315(create_module)
       95    0.000    0.000    0.000    0.000 typing.py:3809(__getattr__)
     2539    0.000    0.000    0.000    0.000 jscb.py:87(<genexpr>)
      416    0.000    0.000    0.041    0.000 __init__.py:287(compile)
  577/492    0.000    0.000    0.000    0.000 typing.py:1458(__hash__)
       97    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1713(path_hook_for_FileFinder)
      526    0.000    0.000    0.000    0.000 enum.py:47(_is_dunder)
      115    0.000    0.000    0.000    0.000 <frozen os>:712(__getitem__)
      291    0.000    0.000    0.000    0.000 _docscrape.py:28(__init__)
        1    0.000    0.000    0.000    0.000 count.py:1(<module>)
      206    0.000    0.000    0.000    0.000 _docscrape.py:303(parse_item_name)
      322    0.000    0.000    0.003    0.000 __init__.py:164(match)
        1    0.000    0.000    0.042    0.042 shutil.py:1503(which)
        1    0.000    0.000    0.000    0.000 _abc.py:403(PathBase)
      139    0.000    0.000    0.000    0.000 <frozen _collections_abc>:473(__new__)
     1619    0.000    0.000    0.000    0.000 {method 'isupper' of 'str' objects}
        1    0.000    0.000    0.001    0.001 _bessel.py:1(<module>)
      358    0.000    0.000    0.000    0.000 _docscrape.py:49(read)
      138    0.000    0.000    0.000    0.000 __init__.py:804(search)
        1    0.000    0.000    0.000    0.000 records.py:1(<module>)
      415    0.000    0.000    0.002    0.000 _parser.py:97(closegroup)
      294    0.000    0.000    0.000    0.000 _collections.py:20(__missing__)
        1    0.000    0.000    0.003    0.003 rules.py:1(<module>)
  751/666    0.000    0.000    0.000    0.000 {built-in method builtins.hash}
        3    0.000    0.000    0.001    0.000 search_platform.py:142(find_in_lib_dir)
      174    0.000    0.000    0.000    0.000 enum.py:765(__delattr__)
        2    0.000    0.000    0.002    0.001 _basic.py:1(<module>)
      165    0.000    0.000    0.000    0.000 numerictypes.py:475(issubdtype)
      523    0.000    0.000    0.000    0.000 _docscrape.py:457(_str_indent)
        1    0.000    0.000    0.006    0.006 _array_like.py:1(<module>)
        1    0.000    0.000    0.025    0.025 crackfortran.py:1(<module>)
        3    0.000    0.000    0.024    0.008 utils.py:1(<module>)
      127    0.000    0.000    0.000    0.000 ssl.py:125(<lambda>)
      143    0.000    0.000    0.000    0.000 tokenize.py:575(_generate_tokens_from_c_tokenizer)
      754    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:412(__init__)
      550    0.000    0.000    0.000    0.000 _inspect.py:13(ismethod)
        1    0.000    0.000    0.017    0.017 CodonTable.py:1(<module>)
       16    0.000    0.000    0.000    0.000 typing.py:1942(_get_protocol_attrs)
      182    0.000    0.000    0.000    0.000 _parser.py:448(_uniq)
       81    0.000    0.000    0.015    0.000 CodonTable.py:202(__init__)
      209    0.000    0.000    0.001    0.000 {method 'sum' of 'numpy.ndarray' objects}
      745    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
       15    0.000    0.000    0.004    0.000 dataclasses.py:470(add_fns_to_class)
        1    0.000    0.000    0.016    0.016 _add_newdocs.py:1(<module>)
        1    0.000    0.000    0.000    0.000 Ace.py:1(<module>)
   109/51    0.000    0.000    0.106    0.002 <frozen importlib._bootstrap_external>:1323(exec_module)
       64    0.000    0.000    0.000    0.000 {built-in method numpy.array}
        2    0.000    0.000    0.000    0.000 __init__.py:261(_extend_dict)
        5    0.000    0.000    0.001    0.000 fnmatch.py:48(filter)
      375    0.000    0.000    0.000    0.000 {built-in method numpy._core._multiarray_umath.add_docstring}
      705    0.000    0.000    0.000    0.000 _parser.py:171(__setitem__)
     1642    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_tolower}
       50    0.000    0.000    0.000    0.000 core.py:933(__init__)
      490    0.000    0.000    0.000    0.000 enum.py:58(_is_sunder)
       92    0.000    0.000    0.001    0.000 _array_api.py:784(xp_capabilities)
        5    0.000    0.000    0.002    0.000 inspect.py:2233(_signature_fromstr)
      146    0.000    0.000    0.000    0.000 inspect.py:2855(__str__)
        7    0.000    0.000    0.000    0.000 {built-in method builtins.dir}
      801    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
      319    0.000    0.000    0.001    0.000 typing.py:789(<genexpr>)
        1    0.000    0.000    0.001    0.001 strings.py:1(<module>)
        1    0.000    0.000    0.000    0.000 InsdcIO.py:765(_write_the_first_line)
      940    0.000    0.000    0.000    0.000 _array_api.py:673(_render)
       32    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
       97    0.000    0.000    0.048    0.000 _docscrape.py:579(__init__)
        3    0.000    0.000    0.021    0.007 _base.py:1(<module>)
      570    0.000    0.000    0.000    0.000 {method 'capitalize' of 'str' objects}
     1024    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:71(_relax_case)
      550    0.000    0.000    0.000    0.000 _inspect.py:26(isfunction)
        1    0.000    0.000    0.014    0.014 numeric.py:1(<module>)
      155    0.000    0.000    0.000    0.000 _parser.py:230(__init__)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:1(<module>)
      717    0.000    0.000    0.000    0.000 glob.py:138(<genexpr>)
        1    0.000    0.000    0.000    0.000 PDBData.py:1(<module>)
       24    0.000    0.000    0.000    0.000 ufunc.py:7(create_math_ufunc)
      358    0.000    0.000    0.001    0.000 _docscrape.py:85(read_to_next_unindented_line)
      550    0.000    0.000    0.000    0.000 _inspect.py:41(iscode)
        3    0.000    0.000    0.001    0.000 _util.py:1(<module>)
       97    0.000    0.000    0.000    0.000 _docscrape.py:531(_str_index)
      138    0.000    0.000    0.003    0.000 __init__.py:756(search)
       14    0.000    0.000    0.000    0.000 typing.py:1210(_generic_class_getitem)
       27    0.000    0.000    0.001    0.000 _add_newdocs_scalars.py:76(add_newdoc_for_scalar_type)
      106    0.000    0.000    0.000    0.000 typing.py:1134(_typevar_subst)
       15    0.000    0.000    0.000    0.000 dataclasses.py:610(_init_fn)
        2    0.000    0.000    0.027    0.013 _linalg.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:496(inner)
       72    0.000    0.000    0.000    0.000 typing.py:1788(__hash__)
       92    0.000    0.000    0.041    0.000 <frozen genericpath>:16(exists)
        1    0.000    0.000    0.000    0.000 helpers.py:674(rentrotot_cluster_cluster)
       37    0.000    0.000    0.000    0.000 enum.py:988(_find_data_type_)
     65/1    0.000    0.000    0.019    0.019 <frozen importlib.util>:172(__getattribute__)
       96    0.000    0.000    0.000    0.000 dataclasses.py:709(_is_type)
      330    0.000    0.000    0.000    0.000 numerictypes.py:293(issubclass_)
       63    0.000    0.000    0.009    0.000 typing.py:580(__getitem__)
      208    0.000    0.000    0.000    0.000 string.py:110(convert)
       28    0.000    0.000    0.001    0.000 __init__.py:742(children)
      110    0.000    0.000    0.000    0.000 _parser.py:311(_class_escape)
       16    0.000    0.000    0.000    0.000 typing.py:2214(__init_subclass__)
      161    0.000    0.000    0.003    0.000 __init__.py:890(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:1144(_embed_signatures)
        2    0.000    0.000    0.003    0.001 _aliases.py:1(<module>)
      119    0.000    0.000    0.000    0.000 _compiler.py:470(_get_charset_prefix)
      137    0.000    0.000    0.008    0.000 inspect.py:3387(signature)
      268    0.000    0.000    0.000    0.000 {built-in method sys.intern}
       65    0.000    0.000    0.000    0.000 dataclasses.py:437(add_fn)
      137    0.000    0.000    0.008    0.000 inspect.py:3108(from_callable)
      158    0.000    0.000    0.000    0.000 functools.py:66(wraps)
      111    0.000    0.000    0.001    0.000 inspect.py:3124(replace)
        1    0.000    0.000    0.000    0.000 _kernels.py:1(<module>)
        5    0.000    0.000    0.000    0.000 glob.py:213(_listdir)
      608    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1181(__init__)
        1    0.000    0.000    0.000    0.000 _compat_pickle.py:1(<module>)
      310    0.000    0.000    0.000    0.000 overrides.py:108(array_function_dispatch)
      763    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:653(has_location)
        5    0.000    0.000    0.004    0.001 __init__.py:815(record_end)
        1    0.000    0.000    0.000    0.000 __init__.py:59(MultipleSeqAlignment)
       27    0.000    0.000    0.000    0.000 inspect.py:2322(p)
        3    0.000    0.000    0.000    0.000 {built-in method cupy._core._reduction.create_reduction_func}
      465    0.000    0.000    0.000    0.000 _compiler.py:31(_combine_flags)
       40    0.000    0.000    0.000    0.000 {built-in method posix.lstat}
      105    0.000    0.000    0.000    0.000 typing.py:341(_unpack_args)
     1019    0.000    0.000    0.000    0.000 inspect.py:2821(name)
      296    0.000    0.000    0.000    0.000 typing.py:1780(__eq__)
      310    0.000    0.000    0.000    0.000 _compiler.py:573(isstring)
       41    0.000    0.000    0.000    0.000 _local.py:117(__init__)
       97    0.000    0.000    0.000    0.000 _docscrape.py:591(get_func)
        1    0.000    0.000    0.006    0.006 _dtype_like.py:1(<module>)
      148    0.000    0.000    0.001    0.000 typing.py:351(_deduplicate)
       21    0.000    0.000    0.001    0.000 _compiler_cache.py:142(load)
      383    0.000    0.000    0.000    0.000 socket.py:79(<lambda>)
        2    0.000    0.000    0.003    0.001 _helpers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _gammainc.py:1(<module>)
        4    0.000    0.000    0.000    0.000 dataclasses.py:1222(_add_slots)
       17    0.000    0.000    0.000    0.000 _local.py:277(_raw_path)
      177    0.000    0.000    0.000    0.000 {built-in method builtins.delattr}
       97    0.000    0.000    0.000    0.000 _docscrape.py:460(_str_signature)
      238    0.000    0.000    0.000    0.000 <frozen posixpath>:42(_get_sep)
        1    0.000    0.000    0.000    0.000 _sysconfigdata__linux_x86_64-linux-gnu.py:1(<module>)
      386    0.000    0.000    0.000    0.000 socket.py:94(<lambda>)
       72    0.000    0.000    0.002    0.000 typing.py:1589(copy_with)
      384    0.000    0.000    0.000    0.000 socket.py:84(<lambda>)
        1    0.000    0.000    0.003    0.003 _npyio_impl.py:1(<module>)
      385    0.000    0.000    0.000    0.000 socket.py:89(<lambda>)
       17    0.000    0.000    0.000    0.000 enum.py:485(__prepare__)
      552    0.000    0.000    0.000    0.000 <string>:2(__init__)
       19    0.000    0.000    0.000    0.000 _local.py:227(__str__)
      115    0.000    0.000    0.000    0.000 <frozen os>:794(encode)
       18    0.000    0.000    0.002    0.000 typing.py:2994(_make_nmtuple)
      103    0.000    0.000    0.000    0.000 {cupy._core._kernel._ufunc_doc_signature_formatter}
      152    0.000    0.000    0.000    0.000 __init__.py:28(decorator)
       26    0.000    0.000    0.042    0.002 __init__.py:345(__init__)
        1    0.000    0.000    0.003    0.003 hmac.py:1(<module>)
      282    0.000    0.000    0.000    0.000 inspect.py:388(isfunction)
        1    0.000    0.000    0.001    0.001 _add_docstring.py:27(_parse_docstrings)
        1    0.000    0.000    0.002    0.002 cb_rules.py:1(<module>)
       59    0.000    0.000    0.000    0.000 InsdcIO.py:586(_write_single_line)
      388    0.000    0.000    0.000    0.000 typing.py:1089(__eq__)
  179/177    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
      607    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1206(get_filename)
