         14070320 function calls (13931903 primitive calls) in 6.447 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.002    0.002 _pep440.py:285(Version)
        1    0.000    0.000    0.001    0.001 scimath.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:186(_BaseGenBankConsumer)
        5    0.000    0.000    0.000    0.000 __init__.py:202(_split_keywords)
        6    0.000    0.000    0.000    0.000 InsdcIO.py:504(_get_annotation_str)
        9    0.000    0.000    0.000    0.000 typing.py:310(_check_generic_specialization)
        1    0.000    0.000    0.001    0.001 _compat.py:1(<module>)
        1    0.000    0.000    0.000    0.000 Scanner.py:41(InsdcScanner)
        5    0.000    0.000    0.000    0.000 __init__.py:523(keywords)
        1    0.000    0.000    0.000    0.000 _base.py:325(Future)
        1    0.000    0.000    0.001    0.001 Interfaces.py:179(__init__)
       52    0.000    0.000    0.000    0.000 _parser.py:165(__delitem__)
        2    0.000    0.000    0.000    0.000 __init__.py:1478(__init__)
        1    0.000    0.000    0.000    0.000 socket.py:677(SocketIO)
        4    0.000    0.000    0.000    0.000 argparse.py:2641(_get_formatter)
        2    0.000    0.000    0.000    0.000 {method 'copy' of 'list' objects}
        1    0.000    0.000    0.000    0.000 symbolic.py:157(Expr)
       26    0.000    0.000    0.000    0.000 ipaddress.py:415(_check_int_address)
        1    0.000    0.000    0.000    0.000 ipaddress.py:2225(IPv6Interface)
       13    0.000    0.000    0.000    0.000 enum.py:115(_iter_bits_lsb)
        5    0.000    0.000    0.000    0.000 tokenize.py:388(find_cookie)
        2    0.000    0.000    0.000    0.000 argparse.py:2520(_get_values)
        1    0.000    0.000    0.000    0.000 dbapi2.py:57(register_adapters_and_converters)
        1    0.000    0.000    0.000    0.000 traceback.py:997(TracebackException)
        1    0.000    0.000    0.000    0.000 random.py:128(seed)
        1    0.000    0.000    0.000    0.000 __init__.py:716(FastPath)
        4    0.000    0.000    0.000    0.000 {built-in method posix.get_terminal_size}
        7    0.000    0.000    0.000    0.000 <frozen os>:798(decode)
       23    0.000    0.000    0.000    0.000 dataclasses.py:288(__init__)
       22    0.000    0.000    0.000    0.000 {built-in method sys._getframemodulename}
        5    0.000    0.000    0.000    0.000 __init__.py:684(start_feature_table)
        1    0.000    0.000    0.000    0.000 _parseaddr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 Nodes.py:30(Chain)
        1    0.000    0.000    0.000    0.000 __init__.py:204(Path)
        1    0.000    0.000    0.000    0.000 __init__.py:1463(Logger)
        2    0.000    0.000    0.000    0.000 __init__.py:186(_safe_realpath)
        3    0.000    0.000    0.000    0.000 gettext.py:587(dgettext)
       17    0.000    0.000    0.000    0.000 ssl.py:972(_sslcopydoc)
        1    0.000    0.000    0.000    0.000 __init__.py:1318(ZipFile)
        5    0.000    0.000    0.000    0.000 contextlib.py:136(__enter__)
        1    0.000    0.000    0.000    0.000 __init__.py:1111(StreamHandler)
        1    0.000    0.000    0.000    0.000 _dtype_ctypes.py:1(<module>)
       15    0.000    0.000    0.000    0.000 typing.py:3127(_namedtuple_mro_entries)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1139(_BaseV4)
        1    0.000    0.000    0.000    0.000 SeqFeature.py:166(SeqFeature)
        8    0.000    0.000    0.000    0.000 functools.py:871(_is_valid_dispatch_type)
        1    0.000    0.000    0.000    0.000 lzma.py:38(LZMAFile)
        1    0.000    0.000    0.000    0.000 extbuild.py:1(<module>)
        1    0.000    0.000    0.000    0.000 traceback.py:428(StackSummary)
        2    0.000    0.000    0.000    0.000 argparse.py:1519(add_argument_group)
        1    0.000    0.000    0.000    0.000 array_utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:411(discover)
        1    0.000    0.000    0.000    0.000 __init__.py:6(HTTPStatus)
        1    0.000    0.000    0.000    0.000 core.py:6725(MaskedConstant)
        1    0.000    0.000    0.000    0.000 __init__.py:1410(_fixupParents)
       16    0.000    0.000    0.000    0.000 inspect.py:538(isbuiltin)
        4    0.000    0.000    0.000    0.000 numerictypes.py:239(obj2sctype)
       11    0.000    0.000    0.000    0.000 typing.py:1464(__ror__)
        2    0.000    0.000    0.000    0.000 {built-in method posix.getcwd}
        1    0.000    0.000    0.000    0.000 MsfIO.py:1(<module>)
       12    0.000    0.000    0.000    0.000 _collections.py:23(freeze)
        1    0.000    0.000    0.000    0.000 random.py:893(getrandbits)
       20    0.000    0.000    0.000    0.000 mixins.py:17(_binary_method)
        2    0.000    0.000    0.000    0.000 _weakrefset.py:37(__init__)
        1    0.000    0.000    0.000    0.000 Trees.py:47(Tree)
        1    0.000    0.000    0.000    0.000 _expired_attrs_2_0.py:1(<module>)
       27    0.000    0.000    0.000    0.000 __init__.py:642(title)
        4    0.000    0.000    0.000    0.000 argparse.py:1723(_add_action)
        6    0.000    0.000    0.000    0.000 {built-in method maketrans}
       16    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 argparse.py:155(HelpFormatter)
        2    0.000    0.000    0.000    0.000 __init__.py:448(get_paths)
        5    0.000    0.000    0.000    0.000 <frozen _collections_abc>:971(clear)
        1    0.000    0.000    0.000    0.000 loader.py:63(TestLoader)
        1    0.000    0.000    0.000    0.000 request.py:1696(URLopener)
       10    0.000    0.000    0.000    0.000 typing.py:2769(final)
        5    0.000    0.000    0.000    0.000 __init__.py:328(size)
        4    0.000    0.000    0.000    0.000 argparse.py:831(__init__)
        1    0.000    0.000    0.000    0.000 platform.py:926(uname_result)
        1    0.000    0.000    0.000    0.000 symbolic.py:66(RelOp)
        1    0.000    0.000    0.000    0.000 parse.py:152(_NetlocResultMixinBase)
        1    0.000    0.000    0.000    0.000 __init__.py:88(__init__)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1383(_gcd_import)
        1    0.000    0.000    0.000    0.000 ElementPath.py:1(<module>)
        1    0.000    0.000    0.000    0.000 minidom.py:354(Attr)
        4    0.000    0.000    0.000    0.000 <frozen genericpath>:16(exists)
        1    0.000    0.000    0.000    0.000 quopri.py:1(<module>)
       16    0.000    0.000    0.000    0.000 _pep440.py:301(<genexpr>)
        2    0.000    0.000    0.000    0.000 argparse.py:2571(_get_value)
        1    0.000    0.000    0.000    0.000 SeqFeature.py:1313(CompoundLocation)
        1    0.000    0.000    0.000    0.000 __init__.py:390(ZipInfo)
        5    0.000    0.000    0.000    0.000 weakref.py:495(popitem)
        1    0.000    0.000    0.000    0.000 SeqXmlIO.py:29(ContentHandler)
        6    0.000    0.000    0.000    0.000 signal.py:51(decorator)
        1    0.000    0.000    0.000    0.000 __init__.py:1338(Manager)
        1    0.000    0.000    0.000    0.000 __init__.py:126(EntryPoint)
       38    0.000    0.000    0.000    0.000 {built-in method _ctypes.sizeof}
        1    0.000    0.000    0.000    0.000 abc.py:62(Traversable)
        1    0.000    0.000    0.000    0.000 Nodes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1786(C14NWriterTarget)
        3    0.000    0.000    0.000    0.000 dbapi2.py:101(__getattr__)
        1    0.000    0.000    0.000    0.000 _internal.py:228(_getintp_ctype)
        2    0.000    0.000    0.000    0.000 parse.py:847(__getattr__)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha384}
       27    0.000    0.000    0.000    0.000 __init__.py:276(_convert_to_python_numbers)
       10    0.000    0.000    0.000    0.000 argparse.py:1441(_registry_get)
        3    0.000    0.000    0.000    0.000 result.py:12(failfast)
        1    0.000    0.000    0.000    0.000 __init__.py:4159(PairwiseAligner)
        1    0.000    0.000    0.000    0.000 _ccallback.py:26(LowLevelCallable)
        1    0.000    0.000    0.000    0.000 _sf_error.py:1(<module>)
        1    0.000    0.000    0.000    0.000 decoder.py:292(__init__)
        7    0.000    0.000    0.000    0.000 __init__.py:104(CFunctionType)
        1    0.000    0.000    0.000    0.000 {built-in method time.gmtime}
        1    0.000    0.000    0.000    0.000 subprocess.py:476(CompletedProcess)
        5    0.000    0.000    0.000    0.000 ast.py:30(parse)
       23    0.000    0.000    0.000    0.000 dataclasses.py:699(_is_initvar)
        3    0.000    0.000    0.000    0.000 __init__.py:691(__init__)
       10    0.000    0.000    0.000    0.000 typing.py:1233(<genexpr>)
        1    0.000    0.000    0.000    0.000 _docscrape.py:623(ClassDoc)
        2    0.000    0.000    0.000    0.000 typing.py:806(Optional)
        1    0.000    0.000    0.000    0.000 {built-in method math.exp}
        1    0.000    0.000    0.000    0.000 __init__.py:601(__init__)
        1    0.000    0.000    0.000    0.000 minidom.py:674(Element)
        1    0.000    0.000    0.000    0.000 __init__.py:931(__init__)
        1    0.000    0.000    0.000    0.000 encoders.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ElementTree.py:126(Element)
        1    0.000    0.000    0.000    0.000 abc.py:16(ResourceReader)
        1    0.000    0.000    0.000    0.000 _at.py:27(_AtOp)
        2    0.000    0.000    0.000    0.000 {built-in method posix.readlink}
       26    0.000    0.000    0.000    0.000 __init__.py:630(authors)
        5    0.000    0.000    0.000    0.000 __init__.py:497(version_suffix)
        3    0.000    0.000    0.000    0.000 inspect.py:2491(_descriptor_get)
        1    0.000    0.000    0.000    0.000 orthogonal.py:1(<module>)
        2    0.000    0.000    0.000    0.000 reprlib.py:51(__init__)
        1    0.000    0.000    0.000    0.000 weakref.py:104(__init__)
        1    0.000    0.000    0.000    0.000 InsdcIO.py:755(_get_topology)
        1    0.000    0.000    0.000    0.000 __init__.py:101(CompleteDirs)
       14    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:220(is_python_build)
        1    0.000    0.000    0.000    0.000 MafIO.py:257(MafIndex)
        1    0.000    0.000    0.000    0.000 gene.py:1(<module>)
        1    0.000    0.000    0.000    0.000 symbolic.py:45(Op)
        1    0.000    0.000    0.000    0.000 QualityIO.py:1671(QualPhredWriter)
        5    0.000    0.000    0.000    0.000 {built-in method builtins.all}
       27    0.000    0.000    0.000    0.000 __init__.py:652(journal)
        1    0.000    0.000    0.000    0.000 minidom.py:34(Node)
        1    0.000    0.000    0.000    0.000 InsdcIO.py:1172(EmblWriter)
        1    0.000    0.000    0.000    0.000 base64mime.py:1(<module>)
       14    0.000    0.000    0.000    0.000 typing.py:1098(__hash__)
        1    0.000    0.000    0.000    0.000 platform.py:1108(machine)
       13    0.000    0.000    0.000    0.000 _internal.py:946(npy_ctypes_check)
        1    0.000    0.000    0.000    0.000 npyio.py:1(<module>)
        1    0.000    0.000    0.000    0.000 traceback.py:276(FrameSummary)
        1    0.000    0.000    0.000    0.000 _abc.py:55(ParserBase)
        4    0.000    0.000    0.000    0.000 core.py:1185(__init__)
        1    0.000    0.000    0.000    0.000 _collections.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:324(get_makefile_filename)
        1    0.000    0.000    0.000    0.000 {built-in method numpy._core._multiarray_umath._make_extobj}
        1    0.000    0.000    0.000    0.000 IgIO.py:1(<module>)
        1    0.000    0.000    0.000    0.000 Interfaces.py:35(SequenceIterator)
        1    0.000    0.000    0.000    0.000 case.py:411(__init__)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:989(create_module)
        1    0.000    0.000    0.000    0.000 hmac.py:27(HMAC)
        1    0.000    0.000    0.000    0.000 argparse.py:1771(ArgumentParser)
        1    0.000    0.000    0.000    0.000 __init__.py:1362(getLogger)
        1    0.000    0.000    0.000    0.000 _arrayterator_impl.py:1(<module>)
        1    0.000    0.000    0.000    0.000 EmbossIO.py:1(<module>)
        6    0.000    0.000    0.000    0.000 __init__.py:732(__new__)
        1    0.000    0.000    0.000    0.000 threading.py:675(Barrier)
        1    0.000    0.000    0.000    0.000 _array_api.py:667(_XPSphinxCapability)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _nested_sequence.py:19(_NestedSequence)
        1    0.000    0.000    0.000    0.000 _multiufuncs.py:24(MultiUFunc)
        1    0.000    0.000    0.000    0.000 __init__.py:345(__init__)
        2    0.000    0.000    0.000    0.000 SeqFeature.py:1391(__str__)
        1    0.000    0.000    0.000    0.000 saxutils.py:227(XMLFilterBase)
        1    0.000    0.000    0.000    0.000 numbers.py:292(Rational)
        1    0.000    0.000    0.000    0.000 Scanner.py:619(EmblScanner)
       12    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
        1    0.000    0.000    0.000    0.000 argparse.py:2044(consume_optional)
        2    0.000    0.000    0.000    0.000 {built-in method posix.confstr}
        1    0.000    0.000    0.000    0.000 typing.py:1638(__init__)
        1    0.000    0.000    0.000    0.000 add_newdocs.py:1(<module>)
        9    0.000    0.000    0.000    0.000 Seq.py:487(__len__)
        1    0.000    0.000    0.000    0.000 Interfaces.py:155(SequenceWriter)
        1    0.000    0.000    0.000    0.000 {built-in method _ctypes.dlopen}
        1    0.000    0.000    0.000    0.000 _compression.py:1(<module>)
        1    0.000    0.000    0.000    0.000 header.py:545(_Accumulator)
        1    0.000    0.000    0.000    0.000 use_rules.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tempfile.py:865(TemporaryDirectory)
        1    0.000    0.000    0.000    0.000 charset.py:162(Charset)
        1    0.000    0.000    0.000    0.000 symbolic.py:113(Precedence)
        2    0.000    0.000    0.000    0.000 __init__.py:460(get_path)
       27    0.000    0.000    0.000    0.000 dataclasses.py:411(<genexpr>)
       12    0.000    0.000    0.000    0.000 functools.py:1000(__set_name__)
        1    0.000    0.000    0.000    0.000 request.py:2146(FancyURLopener)
        1    0.000    0.000    0.000    0.000 saxutils.py:112(XMLGenerator)
        1    0.000    0.000    0.000    0.000 _version.py:1(<module>)
        1    0.000    0.000    0.000    0.000 Phd.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pager.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _ufunc_config.py:462(__init__)
        1    0.000    0.000    0.000    0.000 case.py:244(_AssertRaisesContext)
        3    0.000    0.000    0.000    0.000 __init__.py:305(escape)
        1    0.000    0.000    0.000    0.000 __init__.py:899(PathDistribution)
        1    0.000    0.000    0.000    0.000 threading.py:592(__init__)
        1    0.000    0.000    0.001    0.001 diagnose.py:1(<module>)
        5    0.000    0.000    0.000    0.000 <frozen _collections_abc>:527(_type_repr)
        4    0.000    0.000    0.000    0.000 argparse.py:1648(_pop_action_class)
        1    0.000    0.000    0.000    0.000 MauveIO.py:223(MauveIterator)
        1    0.000    0.000    0.000    0.000 __init__.py:250(EntryPoints)
       21    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISLNK}
        4    0.000    0.000    0.000    0.000 typing.py:2518(_strip_annotations)
        1    0.000    0.000    0.000    0.000 threading.py:620(set)
        1    0.000    0.000    0.000    0.000 _dtype_like.py:35(_DTypeDict)
        1    0.000    0.000    0.000    0.000 {built-in method posix.unsetenv}
        1    0.000    0.000    0.000    0.000 InsdcIO.py:575(GenBankWriter)
        1    0.000    0.000    0.000    0.000 _datasource.py:195(DataSource)
       14    0.000    0.000    0.000    0.000 mixins.py:27(_reflected_binary_method)
        3    0.000    0.000    0.000    0.000 <frozen os>:1127(__subclasshook__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1103(_resolve_filename)
        1    0.000    0.000    0.000    0.000 _testutils.py:138(_TestPythranFunc)
        1    0.000    0.000    0.000    0.000 InsdcIO.py:371(_InsdcWriter)
        3    0.000    0.000    0.000    0.000 {built-in method posix.register_at_fork}
        1    0.000    0.000    0.000    0.000 _globals.py:66(_CopyMode)
        1    0.000    0.000    0.000    0.000 abc.py:96(InspectLoader)
       14    0.000    0.000    0.000    0.000 contextlib.py:450(__exit__)
        1    0.000    0.000    0.000    0.000 ssl.py:394(_ASN1Object)
        1    0.000    0.000    0.000    0.000 response.py:1(<module>)
       27    0.000    0.000    0.000    0.000 dataclasses.py:1172(<genexpr>)
        1    0.000    0.000    0.000    0.000 extras.py:1736(MAxisConcatenator)
        1    0.000    0.000    0.000    0.000 handler.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _policybase.py:112(Policy)
        1    0.000    0.000    0.000    0.000 __init__.py:478(AlignmentSequenceIterator)
        1    0.000    0.000    0.000    0.000 Seq.py:2023(Seq)
        1    0.000    0.000    0.001    0.001 _local.py:717(mkdir)
        1    0.000    0.000    0.000    0.000 _helpers.py:496(_ClsToXPInfo)
        1    0.000    0.000    0.000    0.000 __init__.py:647(_load_json)
        1    0.000    0.000    0.000    0.000 _lambertw.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _spfun_stats.py:1(<module>)
       13    0.000    0.000    0.000    0.000 mixins.py:37(_inplace_binary_method)
        1    0.000    0.000    0.000    0.000 __init__.py:870(MetadataPathFinder)
       12    0.000    0.000    0.000    0.000 __init__.py:866(__bool__)
        1    0.000    0.000    0.000    0.000 minicompat.py:1(<module>)
        1    0.000    0.000    0.000    0.000 threading.py:281(__init__)
       10    0.000    0.000    0.000    0.000 __future__.py:83(__init__)
        5    0.000    0.000    0.000    0.000 inspect.py:2537(<lambda>)
        1    0.000    0.000    0.000    0.000 __init__.py:922(Handler)
        1    0.000    0.000    0.000    0.000 subprocess.py:108(_del_safe)
        1    0.000    0.000    0.000    0.000 symbolic.py:36(Language)
        1    0.000    0.000    0.000    0.000 _ufunc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {method 'set' of '_contextvars.ContextVar' objects}
        1    0.000    0.000    0.000    0.000 SeqFeature.py:620(Location)
        1    0.000    0.000    0.000    0.000 glob.py:7(Translator)
        1    0.000    0.000    0.000    0.000 _common.py:19(package_to_anchor)
        1    0.000    0.000    0.000    0.000 Scanner.py:1164(GenBankScanner)
        1    0.000    0.000    0.000    0.000 _local.py:539(read_text)
        1    0.000    0.000    0.000    0.000 __init__.py:444(PercentStyle)
        1    0.000    0.000    0.000    0.000 File.py:150(_IndexedSeqFileDict)
        4    0.000    0.000    0.000    0.000 enum.py:796(__iter__)
        9    0.000    0.000    0.000    0.000 {method 'removeprefix' of 'str' objects}
        1    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:54(_get_platform_and_machine)
        1    0.000    0.000    0.000    0.000 argparse.py:1381(_ActionsContainer)
        1    0.000    0.000    0.000    0.000 QualityIO.py:1003(FastqIteratorAbstractBaseClass)
        1    0.000    0.000    0.000    0.000 error.py:35(HTTPError)
        5    0.000    0.000    0.000    0.000 typing.py:1130(_is_typevar_like)
        1    0.000    0.000    0.000    0.000 _sparse.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {method 'close' of 'select.epoll' objects}
        1    0.000    0.000    0.000    0.000 _iotools.py:229(NameValidator)
        1    0.000    0.000    0.000    0.000 Seq.py:2460(_PartiallyDefinedSequenceData)
        2    0.000    0.000    0.000    0.000 _pep440.py:117(parse)
        3    0.000    0.000    0.000    0.000 _local.py:252(_from_parsed_string)
        2    0.000    0.000    0.000    0.000 _weakrefset.py:85(add)
        4    0.000    0.000    0.000    0.000 typing.py:463(_eval_type)
        1    0.000    0.000    0.000    0.000 iterators.py:1(<module>)
       32    0.000    0.000    0.000    0.000 inspect.py:3120(return_annotation)
        1    0.000    0.000    0.000    0.000 ssl.py:415(Purpose)
        9    0.000    0.000    0.000    0.000 typing.py:1772(<genexpr>)
       12    0.000    0.000    0.000    0.000 {method 'isdisjoint' of 'set' objects}
        1    0.000    0.000    0.000    0.000 __config__.py:14(DisplayModes)
        1    0.000    0.000    0.000    0.000 _local.py:664(resolve)
        2    0.000    0.000    0.000    0.000 _local.py:174(_str_normcase)
        1    0.000    0.000    0.000    0.000 _array_api_override.py:32(_ArrayClsInfo)
        1    0.000    0.000    0.000    0.000 pydoc.py:597(HTMLRepr)
        1    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.generic' objects}
        1    0.000    0.000    0.000    0.000 _pytesttester.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:382(_load_library)
        1    0.000    0.000    0.000    0.000 selectors.py:84(BaseSelector)
       23    0.000    0.000    0.000    0.000 dataclasses.py:705(_is_kw_only)
        1    0.000    0.000    0.000    0.000 SffIO.py:749(SffIterator)
        7    0.000    0.000    0.000    0.000 {method 'rsplit' of 'str' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:2130(getLogger)
        1    0.000    0.000    0.000    0.000 _internal.py:262(_ctypes)
        1    0.000    0.000    0.000    0.000 _typing.py:36(JustInt)
        6    0.000    0.000    0.000    0.000 SeqFeature.py:1662(<genexpr>)
        1    0.000    0.000    0.000    0.000 pydoc.py:1265(TextDoc)
        1    0.000    0.000    0.000    0.000 _docscrape.py:25(Reader)
        5    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
        1    0.000    0.000    0.000    0.000 GfaIO.py:116(Gfa1Iterator)
        1    0.000    0.000    0.000    0.000 __config__.py:9(DisplayModes)
        1    0.000    0.000    0.000    0.000 minidom.py:1003(ProcessingInstruction)
        1    0.000    0.000    0.000    0.000 memmap.py:23(memmap)
       27    0.000    0.000    0.000    0.000 dataclasses.py:1111(<genexpr>)
       11    0.000    0.000    0.000    0.000 _collections.py:24(<lambda>)
       10    0.000    0.000    0.000    0.000 utils.py:35(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_256}
        1    0.000    0.000    0.000    0.000 __init__.py:654(DistributionFinder)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1430(IPv4Interface)
        1    0.000    0.000    0.000    0.000 decoder.py:262(JSONDecoder)
       14    0.000    0.000    0.000    0.000 contextlib.py:444(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method posix.urandom}
        1    0.000    0.000    0.000    0.000 symbolic.py:96(ArithOp)
        1    0.000    0.000    0.000    0.000 testing.py:42(Deprecated)
        1    0.000    0.000    0.000    0.000 _colorize.py:12(ANSIColors)
        1    0.000    0.000    0.000    0.000 _input_validation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha256}
       16    0.000    0.000    0.000    0.000 <frozen _collections_abc>:439(__subclasshook__)
        3    0.000    0.000    0.000    0.000 gettext.py:627(gettext)
        2    0.000    0.000    0.000    0.000 __init__.py:427(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:958(createLock)
       15    0.000    0.000    0.000    0.000 _local.py:298(root)
        1    0.000    0.000    0.000    0.000 runner.py:164(TextTestRunner)
        1    0.000    0.000    0.000    0.000 __init__.py:1226(_ZipWriteFile)
        1    0.000    0.000    0.000    0.000 case.py:45(_Outcome)
        3    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
        2    0.000    0.000    0.000    0.000 core.py:6826(__setattr__)
        1    0.000    0.000    0.000    0.000 utils.py:2786(_get_glibc_version)
        1    0.000    0.000    0.000    0.000 core.py:1352(_replace_dtype_fields)
        2    0.000    0.000    0.000    0.000 copyreg.py:12(pickle)
        1    0.000    0.000    0.000    0.000 abc.py:80(ResourceLoader)
        4    0.000    0.000    0.000    0.000 argparse.py:1904(_add_action)
        1    0.000    0.000    0.000    0.000 _at.py:61(at)
        1    0.000    0.000    0.000    0.000 _index_tricks_impl.py:266(__init__)
        2    0.000    0.000    0.000    0.000 <frozen genericpath>:36(isfile)
        1    0.000    0.000    0.000    0.000 string.py:57(Template)
        5    0.000    0.000    0.000    0.000 __init__.py:534(source)
        3    0.000    0.000    0.000    0.000 __init__.py:914(<genexpr>)
        1    0.000    0.000    0.000    0.000 pickle.py:194(_Framer)
        4    0.000    0.000    0.000    0.000 {method 'fileno' of '_io.TextIOWrapper' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:886(_search_paths)
        1    0.000    0.000    0.000    0.000 abc.py:153(TraversableResources)
        1    0.000    0.000    0.000    0.000 InsdcIO.py:616(_write_multi_entries)
        1    0.000    0.000    0.000    0.000 threading.py:269(Condition)
        1    0.000    0.000    0.000    0.000 _functools.py:89(pass_none)
        1    0.000    0.000    0.000    0.000 __init__.py:521(AlignmentSequenceWriter)
        1    0.000    0.000    0.000    0.000 __init__.py:324(CDLL)
        1    0.000    0.000    0.000    0.000 records.py:196(record)
        2    0.000    0.000    0.000    0.000 argparse.py:943(__init__)
        2    0.000    0.000    0.000    0.000 core.py:6930(__init__)
        5    0.000    0.000    0.000    0.000 __init__.py:341(topology)
        3    0.000    0.000    0.000    0.000 argparse.py:1652(_get_handler)
        1    0.000    0.000    0.000    0.000 _encoded_words.py:73(_QByteMap)
        1    0.000    0.000    0.000    0.000 subprocess.py:169(TimeoutExpired)
        1    0.000    0.000    0.000    0.000 handler.py:47(ContentHandler)
        5    0.000    0.000    0.000    0.000 tokenize.py:382(read_or_stop)
        1    0.000    0.000    0.000    0.000 __init__.py:921(locate_file)
        1    0.000    0.000    0.000    0.000 request.py:910(AbstractBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 CodonTable.py:164(NCBICodonTable)
        1    0.000    0.000    0.000    0.000 argparse.py:1137(__init__)
        3    0.000    0.000    0.000    0.000 _index_tricks_impl.py:337(__init__)
        1    0.000    0.000    0.000    0.000 minidom.py:336(DocumentFragment)
        1    0.000    0.000    0.000    0.000 ElementTree.py:466(QName)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1497(IPv4Network)
        1    0.000    0.000    0.000    0.000 xmlreader.py:276(AttributesImpl)
        1    0.000    0.000    0.000    0.000 argparse.py:1185(_SubParsersAction)
        1    0.000    0.000    0.000    0.000 Nexus.py:65(CharBuffer)
       20    0.000    0.000    0.000    0.000 multiarray.py:403(where)
       13    0.000    0.000    0.000    0.000 _globals.py:59(__repr__)
        1    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
        1    0.000    0.000    0.000    0.000 _itertools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:881(ZipExtFile)
        1    0.000    0.000    0.000    0.000 _local.py:193(__eq__)
        3    0.000    0.000    0.000    0.000 _add_docstring.py:11(add_newdoc)
        2    0.000    0.000    0.000    0.000 typing.py:1988(_caller)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_384}
        1    0.000    0.000    0.000    0.000 core.py:3193(view)
        1    0.000    0.000    0.000    0.000 {built-in method posix.putenv}
       15    0.000    0.000    0.000    0.000 {method 'isalnum' of 'str' objects}
        1    0.000    0.000    0.000    0.000 ElementTree.py:1516(XMLParser)
        1    0.000    0.000    0.000    0.000 subprocess.py:132(CalledProcessError)
        1    0.000    0.000    0.000    0.000 __init__.py:65(Iterator)
        6    0.000    0.000    0.000    0.000 SeqFeature.py:1393(<genexpr>)
        1    0.000    0.000    0.000    0.000 _dtype_like.py:29(_DTypeDictBase)
        1    0.000    0.000    0.000    0.000 _parseaddr.py:215(AddrlistClass)
        1    0.000    0.000    0.000    0.000 selectors.py:210(_BaseSelectorImpl)
        1    0.000    0.000    0.000    0.000 main.py:56(TestProgram)
        1    0.000    0.000    0.000    0.000 __init__.py:821(Prepared)
        1    0.000    0.000    0.001    0.001 __init__.py:477(StrFormatStyle)
        6    0.000    0.000    0.000    0.000 inspect.py:312(ismethoddescriptor)
        1    0.000    0.000    0.000    0.000 _arrayterator_impl.py:16(Arrayterator)
        1    0.000    0.000    0.000    0.000 argparse.py:1935(parse_known_args)
        1    0.000    0.000    0.000    0.000 platform.py:870(_Processor)
        1    0.000    0.000    0.000    0.000 __init__.py:844(__init__)
        1    0.000    0.000    0.000    0.000 PdbIO.py:114(PdbSeqresIterator)
        1    0.000    0.000    0.000    0.000 core.py:6528(mvoid)
        1    0.000    0.000    0.000    0.000 _npyio_impl.py:115(NpzFile)
        1    0.000    0.000    0.000    0.000 extras.py:1789(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:4077(PairwiseAlignments)
        1    0.000    0.000    0.000    0.000 __init__.py:332(DeprecatedNonAbstract)
